Listing...
libqt5webengine5/kali-rolling 5.15.19+dfsg2-1 arm64 [upgradable from: 5.15.18+dfsg-2+b3]
libqt5webenginecore5/kali-rolling 5.15.19+dfsg2-1 arm64 [upgradable from: 5.15.18+dfsg-2+b3]
libqt5webenginewidgets5/kali-rolling 5.15.19+dfsg2-1 arm64 [upgradable from: 5.15.18+dfsg-2+b3]
libqt5widgets5t64/kali-rolling 5.15.17+dfsg-4 arm64 [upgradable from: 5.15.15+dfsg-6]
libqt5xml5t64/kali-rolling 5.15.17+dfsg-4 arm64 [upgradable from: 5.15.15+dfsg-6]
libqt6core5compat6/kali-rolling 6.9.2-3 arm64 [upgradable from: 6.8.2-3+b1]
libqt6core6t64/kali-rolling 6.9.2+dfsg-3 arm64 [upgradable from: 6.8.2+dfsg-10]
libqt6dbus6/kali-rolling 6.9.2+dfsg-3 arm64 [upgradable from: 6.8.2+dfsg-10]
libqt6gui6/kali-rolling 6.9.2+dfsg-3 arm64 [upgradable from: 6.8.2+dfsg-10]
libqt6multimedia6/kali-rolling 6.9.2-5 arm64 [upgradable from: 6.8.2-8]
libqt6network6/kali-rolling 6.9.2+dfsg-3 arm64 [upgradable from: 6.8.2+dfsg-10]
libqt6opengl6/kali-rolling 6.9.2+dfsg-3 arm64 [upgradable from: 6.8.2+dfsg-10]
libqt6openglwidgets6/kali-rolling 6.9.2+dfsg-3 arm64 [upgradable from: 6.8.2+dfsg-10]
libqt6printsupport6/kali-rolling 6.9.2+dfsg-3 arm64 [upgradable from: 6.8.2+dfsg-10]
libqt6qml6/kali-rolling 6.9.2+dfsg-5 arm64 [upgradable from: 6.8.2+dfsg-7]
libqt6qmlmeta6/kali-rolling 6.9.2+dfsg-5 arm64 [upgradable from: 6.8.2+dfsg-7]
libqt6qmlmodels6/kali-rolling 6.9.2+dfsg-5 arm64 [upgradable from: 6.8.2+dfsg-7]
libqt6qmlworkerscript6/kali-rolling 6.9.2+dfsg-5 arm64 [upgradable from: 6.8.2+dfsg-7]
libqt6quick6/kali-rolling 6.9.2+dfsg-5 arm64 [upgradable from: 6.8.2+dfsg-7]
libqt6sql6-sqlite/kali-rolling 6.9.2+dfsg-3 arm64 [upgradable from: 6.8.2+dfsg-10]
libqt6sql6/kali-rolling 6.9.2+dfsg-3 arm64 [upgradable from: 6.8.2+dfsg-10]
libqt6svg6/kali-rolling 6.9.2-5 arm64 [upgradable from: 6.8.2-3]
libqt6test6/kali-rolling 6.9.2+dfsg-3 arm64 [upgradable from: 6.8.2+dfsg-10]
libqt6waylandclient6/kali-rolling 6.9.2-3 arm64 [upgradable from: 6.8.2-4]
libqt6waylandcompositor6/kali-rolling 6.9.2-3 arm64 [upgradable from: 6.8.2-4]
libqt6widgets6/kali-rolling 6.9.2+dfsg-3 arm64 [upgradable from: 6.8.2+dfsg-10]
libqt6wlshellintegration6/kali-rolling 6.9.2-3 arm64 [upgradable from: 6.8.2-4]
libqt6xml6/kali-rolling 6.9.2+dfsg-3 arm64 [upgradable from: 6.8.2+dfsg-10]
libradare2-common/kali-rolling 6.0.4+dfsg-1 all [upgradable from: 5.9.8+dfsg-2]
libradare2-dev/kali-rolling 6.0.4+dfsg-1 arm64 [upgradable from: 5.9.8+dfsg-2]
libre2-11/kali-rolling 20250805-1+b1 arm64 [upgradable from: 20250805-1]
libreadline8t64/kali-rolling 8.3-3 arm64 [upgradable from: 8.2-6]
librpm-sequoia-1/kali-rolling 1.9.0-1 arm64 [upgradable from: 1.8.0-2]
librpm10/kali-rolling 6.0.0-2 arm64 [upgradable from: 4.20.1+dfsg-3]
librpmbuild10/kali-rolling 6.0.0-2 arm64 [upgradable from: 4.20.1+dfsg-3]
librpmio10/kali-rolling 6.0.0-2 arm64 [upgradable from: 4.20.1+dfsg-3]
librpmsign10/kali-rolling 6.0.0-2 arm64 [upgradable from: 4.20.1+dfsg-3]
librsvg2-2/kali-rolling 2.61.3+dfsg-2 arm64 [upgradable from: 2.60.0+dfsg-1+b1]
librsvg2-common/kali-rolling 2.61.3+dfsg-2 arm64 [upgradable from: 2.60.0+dfsg-1+b1]
libsane-common/kali-rolling 1.4.0-1 all [upgradable from: 1.3.1-4]
libsane1/kali-rolling 1.4.0-1 arm64 [upgradable from: 1.3.1-4+b1]
libsasl2-2/kali-rolling 2.1.28+dfsg1-10 arm64 [upgradable from: 2.1.28+dfsg1-9]
libsasl2-modules-db/kali-rolling 2.1.28+dfsg1-10 arm64 [upgradable from: 2.1.28+dfsg1-9]
libsasl2-modules/kali-rolling 2.1.28+dfsg1-10 arm64 [upgradable from: 2.1.28+dfsg1-9]
libsdl2-2.0-0/kali-rolling 2.32.10+dfsg-4 arm64 [upgradable from: 2.32.8+dfsg-2]
libsdl2-mixer-2.0-0/kali-rolling 2.8.1+dfsg-4 arm64 [upgradable from: 2.8.1+dfsg-3]
libsdl3-0/kali-rolling 3.2.26+ds-2 arm64 [upgradable from: 3.2.20+ds-2]
libsecret-1-0/kali-rolling 0.21.7-2 arm64 [upgradable from: 0.21.7-1]
libsecret-common/kali-rolling 0.21.7-2 all [upgradable from: 0.21.7-1]
libselinux1/kali-rolling 3.9-2 arm64 [upgradable from: 3.8.1-1]
libsemanage-common/kali-rolling 3.9-1 all [upgradable from: 3.8.1-1]
libsemanage2/kali-rolling 3.9-1 arm64 [upgradable from: 3.8.1-1]
libsepol2/kali-rolling 3.9-2 arm64 [upgradable from: 3.8.1-1]
libserd-0-0/kali-rolling 0.32.6-1 arm64 [upgradable from: 0.32.4-1]
libsframe2/kali-rolling 2.45-8 arm64 [upgradable from: 2.45-4]
libshine3/kali-rolling 3.1.1-3 arm64 [upgradable from: 3.1.1-2+b2]
libsigc++-2.0-0v5/kali-rolling 2.12.1-4 arm64 [upgradable from: 2.12.1-3]
libsmartcols1/kali-rolling 2.41.2-4 arm64 [upgradable from: 2.41.1-1]
libsmb2-6/kali-rolling 6.2+dfsg-3 arm64 [upgradable from: 6.2+dfsg-2]
libsmbclient0/kali-rolling 2:4.23.3+dfsg-1+b1 arm64 [upgradable from: 2:4.22.4+dfsg-1]
libsnappy1v5/kali-rolling 1.2.2-2 arm64 [upgradable from: 1.2.2-1]
libsndfile1/kali-rolling 1.2.2-3 arm64 [upgradable from: 1.2.2-2+b1]
libsord-0-0/kali-rolling 0.16.20-1 arm64 [upgradable from: 0.16.18-1]
libsoup-3.0-0/kali-rolling 3.6.5-5 arm64 [upgradable from: 3.6.5-3]
libsoup-3.0-common/kali-rolling 3.6.5-5 all [upgradable from: 3.6.5-3]
libspa-0.2-bluetooth/kali-rolling 1.4.9-1 arm64 [upgradable from: 1.4.7-3+b1]
libspa-0.2-modules/kali-rolling 1.4.9-1 arm64 [upgradable from: 1.4.7-3+b1]
libsqlite3-0/kali-rolling 3.46.1-8 arm64 [upgradable from: 3.46.1-7]
libsratom-0-0/kali-rolling 0.6.20-1 arm64 [upgradable from: 0.6.18-1]
libsrt1.5-gnutls/kali-rolling 1.5.4-3 arm64 [upgradable from: 1.5.4-1]
libssh-4/kali-rolling 0.11.3-1 arm64 [upgradable from: 0.11.2-1]
libssl3t64/kali-rolling 3.5.4-1 arm64 [upgradable from: 3.5.2-1]
libstdc++-14-dev/kali-rolling 14.3.0-10 arm64 [upgradable from: 14.3.0-5]
libstdc++6/kali-rolling 15.2.0-7 arm64 [upgradable from: 15.2.0-1]
libstrongswan-standard-plugins/kali-rolling 6.0.3-1 arm64 [upgradable from: 6.0.2-1]
libstrongswan/kali-rolling 6.0.3-1 arm64 [upgradable from: 6.0.2-1]
libsvn1/kali-rolling 1.14.5-4 arm64 [upgradable from: 1.14.5-3]
libswresample5/kali-rolling 7:7.1.2-1+b1 arm64 [upgradable from: 7:7.1.1-1+b5]
libswscale8/kali-rolling 7:7.1.2-1+b1 arm64 [upgradable from: 7:7.1.1-1+b5]
libsybdb5/kali-rolling 1.5.5+ds-1 arm64 [upgradable from: 1.5.4+ds-1]
libsyn123-0t64/kali-rolling 1.33.3-1 arm64 [upgradable from: 1.33.2-1]
libsystemd-shared/kali-rolling 259~rc1-1 arm64 [upgradable from: 257.7-1]
libsystemd0/kali-rolling 259~rc1-1 arm64 [upgradable from: 257.7-1]
libtag-c2/kali-rolling 2.1.1-2 arm64 [upgradable from: 2.0.2-2]
libtag2/kali-rolling 2.1.1-2 arm64 [upgradable from: 2.0.2-2]
libtalloc2/kali-rolling 2:2.4.3+samba4.23.3+dfsg-1+b1 arm64 [upgradable from: 2:2.4.3+samba4.22.4+dfsg-1]
libtdb1/kali-rolling 2:1.4.14+samba4.23.3+dfsg-1+b1 arm64 [upgradable from: 2:1.4.13+samba4.22.4+dfsg-1]
libteamdctl0/kali-rolling 1.31-1+b3 arm64 [upgradable from: 1.31-1+b2]
libtevent0t64/kali-rolling 2:0.17.1+samba4.23.3+dfsg-1+b1 arm64 [upgradable from: 2:0.16.2+samba4.22.4+dfsg-1]
libtext-csv-xs-perl/kali-rolling 1.61-1 arm64 [upgradable from: 1.60-1]
libtext-iconv-perl/kali-rolling 1.7-8.1 arm64 [upgradable from: 1.7-8+b4]
libtheora1/kali-rolling 1.2.0+dfsg-6 arm64 [upgradable from: 1.2.0+dfsg-5]
libtheoradec2/kali-rolling 1.2.0+dfsg-6 arm64 [upgradable from: 1.2.0+dfsg-5]
libtheoraenc2/kali-rolling 1.2.0+dfsg-6 arm64 [upgradable from: 1.2.0+dfsg-5]
libthunarx-3-0/kali-rolling 4.20.5-1 arm64 [upgradable from: 4.20.4-1]
libtiff6/kali-rolling 4.7.1-1 arm64 [upgradable from: 4.7.0-4]
libtsan2/kali-rolling 15.2.0-7 arm64 [upgradable from: 15.2.0-1]
libubsan1/kali-rolling 15.2.0-7 arm64 [upgradable from: 15.2.0-1]
libuchardet0/kali-rolling 0.0.8-2 arm64 [upgradable from: 0.0.8-1+b2]
libudev1/kali-rolling 259~rc1-1 arm64 [upgradable from: 257.7-1]
libudisks2-0/kali-rolling 2.11.0-1 arm64 [upgradable from: 2.10.90-3]
libunbound8/kali-rolling 1.24.1-2 arm64 [upgradable from: 1.23.1-1]
liburcu8t64/kali-rolling 0.15.5-1 arm64 [upgradable from: 0.15.3-1]
liburi-perl/kali-rolling 5.34-2 all [upgradable from: 5.30-1]
liburing2/kali-rolling 2.12-1 arm64 [upgradable from: 2.11-1]
libusbmuxd-2.0-7/kali-rolling 2.1.1-1 arm64 [upgradable from: 2.1.0-1+b1]
libutf8proc3/kali-rolling 2.10.0-2 arm64 [upgradable from: 2.9.0-1+b2]
libuuid1/kali-rolling 2.41.2-4 arm64 [upgradable from: 2.41.1-1]
libuv1-dev/kali-rolling 1.51.0-2 arm64 [upgradable from: 1.50.0-2]
libuv1t64/kali-rolling 1.51.0-2 arm64 [upgradable from: 1.50.0-2]
libv4l-0t64/kali-rolling 1.32.0-2 arm64 [upgradable from: 1.30.1-1]
libv4lconvert0t64/kali-rolling 1.32.0-2 arm64 [upgradable from: 1.30.1-1]
libvmdk1/kali-rolling 20240510-2 arm64 [upgradable from: 20240510-1+b1]
libvolume-key1/kali-rolling 0.3.12-10+b1 arm64 [upgradable from: 0.3.12-10]
libvte-2.91-0/kali-rolling 0.82.1-1+b1 arm64 [upgradable from: 0.80.3-2]
libvte-2.91-common/kali-rolling 0.82.1-1+b1 arm64 [upgradable from: 0.80.3-2]
libvulkan1/kali-rolling 1.4.328.1-1 arm64 [upgradable from: 1.4.321.0-1]
libwbclient0/kali-rolling 2:4.23.3+dfsg-1+b1 arm64 [upgradable from: 2:4.22.4+dfsg-1]
libwebkit2gtk-4.1-0/kali-rolling 2.50.1-1 arm64 [upgradable from: 2.48.5-1+b1]
libwebsockets19t64/kali-rolling 4.3.5-3 arm64 [upgradable from: 4.3.5-1]
libwinpr3-3/kali-rolling 3.18.0+dfsg-1 arm64 [upgradable from: 3.16.0+dfsg-2+kali1]
libwireplumber-0.5-0/kali-rolling 0.5.12-1 arm64 [upgradable from: 0.5.10-3]
libwireshark-data/kali-rolling 4.6.0-1 all [upgradable from: 4.4.7-1]
libwmflite-0.2-7/kali-rolling 0.2.13-2 arm64 [upgradable from: 0.2.13-1.1+b3]
libwnck-3-0/kali-rolling 43.3-1 arm64 [upgradable from: 43.2-1]
libwnck-3-common/kali-rolling 43.3-1 all [upgradable from: 43.2-1]
libwoff1/kali-rolling 1.0.2-3 arm64 [upgradable from: 1.0.2-2+b2]
libwtmpdb0/kali-rolling 0.75.0-5 arm64 [upgradable from: 0.73.0-3]
libwww-mechanize-perl/kali-rolling 2.20-1 all [upgradable from: 2.19-1]
libwww-perl/kali-rolling 6.81-1 all [upgradable from: 6.78-1]
libx265-215/kali-rolling 4.1-3 arm64 [upgradable from: 4.1-2]
libxfce4panel-2.0-4/kali-rolling 4.20.5-2 arm64 [upgradable from: 4.20.4-1]
libxfce4ui-2-0/kali-rolling 4.20.2-1 arm64 [upgradable from: 4.20.1-1]
libxfce4ui-common/kali-rolling 4.20.2-1 all [upgradable from: 4.20.1-1]
libxfce4ui-utils/kali-rolling 4.20.2-1 arm64 [upgradable from: 4.20.1-1]
libxfce4windowing-0-0/kali-rolling 4.20.4-1+b1 arm64 [upgradable from: 4.20.3-1]
libxfce4windowing-common/kali-rolling 4.20.4-1 all [upgradable from: 4.20.3-1]
libxkbcommon-x11-0/kali-rolling 1.12.3-1 arm64 [upgradable from: 1.7.0-2.1]
libxkbcommon0/kali-rolling 1.12.3-1 arm64 [upgradable from: 1.7.0-2.1]
libxklavier16/kali-rolling 5.4-6 arm64 [upgradable from: 5.4-5+b3]
libxml2-16/kali-rolling 2.14.6+dfsg-0.1 arm64 [upgradable from: 2.14.5+dfsg-0.2]
libxml2-dev/kali-rolling 2.14.6+dfsg-0.1 arm64 [upgradable from: 2.14.5+dfsg-0.2]
libxml2-utils/kali-rolling 2.14.6+dfsg-0.1 arm64 [upgradable from: 2.14.5+dfsg-0.2]
libxmlsec1-1/kali-rolling 1.3.9-1 arm64 [upgradable from: 1.3.7-2]
libxmlsec1-openssl1/kali-rolling 1.3.9-1 arm64 [upgradable from: 1.3.7-2]
libxslt1.1/kali-rolling 1.1.43-0.3 arm64 [upgradable from: 1.1.43-0.2]
libxt-dev/kali-rolling 1:1.2.1-1.3 arm64 [upgradable from: 1:1.2.1-1.2+b2]
libxt6t64/kali-rolling 1:1.2.1-1.3 arm64 [upgradable from: 1:1.2.1-1.2+b2]
libxv1/kali-rolling 2:1.0.13-1 arm64 [upgradable from: 2:1.0.11-1.1+b3]
libxxf86vm1/kali-rolling 1:1.1.4-2 arm64 [upgradable from: 1:1.1.4-1+b4]
libyuv0/kali-rolling 0.0.1919.20250919-1 arm64 [upgradable from: 0.0.1916.20250814-1]
libzix-0-0/kali-rolling 0.8.0-1 arm64 [upgradable from: 0.6.2-1]
libzstd1/kali-rolling 1.5.7+dfsg-2 arm64 [upgradable from: 1.5.7+dfsg-1]
libzzip-0-13t64/kali-rolling 0.13.78+dfsg.1-0.2 arm64 [upgradable from: 0.13.78+dfsg.1-0.1]
linux-image-arm64/kali-rolling 6.16.8-1kali1 arm64 [upgradable from: 6.12.38-1kali1]
linux-libc-dev/kali-rolling 6.16.8-1kali1 all [upgradable from: 6.12.38-1kali1]
llvm-18-dev/kali-rolling 1:18.1.8-20 arm64 [upgradable from: 1:18.1.8-18+b2]
llvm-18-linker-tools/kali-rolling 1:18.1.8-20 arm64 [upgradable from: 1:18.1.8-18+b2]
llvm-18-runtime/kali-rolling 1:18.1.8-20 arm64 [upgradable from: 1:18.1.8-18+b2]
llvm-18-tools/kali-rolling 1:18.1.8-20 arm64 [upgradable from: 1:18.1.8-18+b2]
llvm-18/kali-rolling 1:18.1.8-20 arm64 [upgradable from: 1:18.1.8-18+b2]
llvm-19-dev/kali-rolling 1:19.1.7-10.1 arm64 [upgradable from: 1:19.1.7-3+b2]
llvm-19-linker-tools/kali-rolling 1:19.1.7-10.1 arm64 [upgradable from: 1:19.1.7-3+b2]
llvm-19-runtime/kali-rolling 1:19.1.7-10.1 arm64 [upgradable from: 1:19.1.7-3+b2]
llvm-19-tools/kali-rolling 1:19.1.7-10.1 arm64 [upgradable from: 1:19.1.7-3+b2]
llvm-19/kali-rolling 1:19.1.7-10.1 arm64 [upgradable from: 1:19.1.7-3+b2]
llvm-spirv-18/kali-rolling 18.1.17-1 arm64 [upgradable from: 18.1.15-1]
login.defs/kali-rolling 1:4.18.0-2 all [upgradable from: 1:4.17.4-2]
login/kali-rolling 1:4.16.0-2+really2.41.2-4 arm64 [upgradable from: 1:4.16.0-2+really2.41.1-1]
lrzsz/kali-rolling 0.12.21rc-0.3 arm64 [upgradable from: 0.12.21rc-0.2]
lsb-release/kali-rolling 12.1-2 all [upgradable from: 12.1-1]
luit/kali-rolling 2.0.20250912-1 arm64 [upgradable from: 2.0.20240910-1+b1]
m4/kali-rolling 1.4.20-2 arm64 [upgradable from: 1.4.19-8]
make/kali-rolling 4.4.1-3 arm64 [upgradable from: 4.4.1-2]
manpages-dev/kali-rolling 6.16-1 all [upgradable from: 6.9.1-1]
manpages/kali-rolling 6.16-1 all [upgradable from: 6.9.1-1]
mate-calc-common/kali-rolling 1.28.0-1 all [upgradable from: 1.26.0-1]
mate-calc/kali-rolling 1.28.0-1 arm64 [upgradable from: 1.26.0-1+b3]
mate-polkit-common/kali-rolling 1.26.1-5 all [upgradable from: 1.26.1-4]
mate-polkit/kali-rolling 1.26.1-5 arm64 [upgradable from: 1.26.1-4+b2]
media-types/kali-rolling 14.0.0 all [upgradable from: 13.0.0]
medusa/kali-rolling 2.3-3 arm64 [upgradable from: 2.3-2]
mesa-libgallium/kali-rolling 25.2.6-1 arm64 [upgradable from: 25.0.7-2]
mesa-va-drivers/kali-rolling 25.2.6-1 arm64 [upgradable from: 25.0.7-2]
mesa-vdpau-drivers/kali-rolling 25.2.6-1 arm64 [upgradable from: 25.0.7-2]
mesa-vulkan-drivers/kali-rolling 25.2.6-1 arm64 [upgradable from: 25.0.7-2]
metasploit-framework/kali-rolling 6.4.99-0kali1 arm64 [upgradable from: 6.4.84-0kali1]
mingw-w64-common/kali-rolling 13.0.0-1 all [upgradable from: 12.0.0-5]
mingw-w64-i686-dev/kali-rolling 13.0.0-1 all [upgradable from: 12.0.0-5]
mingw-w64-x86-64-dev/kali-rolling 13.0.0-1 all [upgradable from: 12.0.0-5]
mitmproxy/kali-rolling 12.2.0-0kali1 all [upgradable from: 12.1.2-0kali1]
mobile-broadband-provider-info/kali-rolling 20251101-1 all [upgradable from: 20250613-2]
modemmanager/kali-rolling 1.24.2-2 arm64 [upgradable from: 1.24.2-1]
mount/kali-rolling 2.41.2-4 arm64 [upgradable from: 2.41.1-1]
mousepad/kali-rolling 0.6.5-1 arm64 [upgradable from: 0.6.3-1]
mpg123/kali-rolling 1.33.3-1 arm64 [upgradable from: 1.33.2-1]
mupdf-tools/kali-rolling 1.25.1+ds1-7 arm64 [upgradable from: 1.25.1+ds1-6]
nasm/kali-rolling 3.01-1 arm64 [upgradable from: 2.16.03-1]
ncompress/kali-rolling 5.0-4 arm64 [upgradable from: 5.0-3]
net-tools/kali-rolling 2.10-2 arm64 [upgradable from: 2.10-1.3]
netcat-traditional/kali-rolling 1.10-50.1 arm64 [upgradable from: 1.10-50]
netpbm/kali-rolling 2:11.11.01-1 arm64 [upgradable from: 2:11.11.00-2+b1]
netsniff-ng/kali-rolling 0.6.9-1.1+b2 arm64 [upgradable from: 0.6.9-1]
network-manager-l10n/kali-rolling 1.54.1-1 all [upgradable from: 1.54.0-4]
network-manager-openconnect-gnome/kali-rolling 1.2.10-4 arm64 [upgradable from: 1.2.10-3+b3]
network-manager-openconnect/kali-rolling 1.2.10-4 arm64 [upgradable from: 1.2.10-3+b3]
network-manager/kali-rolling 1.54.1-1 arm64 [upgradable from: 1.54.0-4]
nftables/kali-rolling 1.1.5-2 arm64 [upgradable from: 1.1.3-1]
nginx-common/kali-rolling 1.28.0-6 all [upgradable from: 1.26.3-3]
nginx/kali-rolling 1.28.0-6 arm64 [upgradable from: 1.26.3-3+b1]
ngrep/kali-rolling 1.47+ds1-7+b1 arm64 [upgradable from: 1.47+ds1-6]
node-popper2/kali-rolling 2.11.2-9 all [upgradable from: 2.11.2-8]
node-undici/kali-rolling 7.16.0+dfsg+~cs3.2.0-2 all [upgradable from: 7.3.0+dfsg1+~cs24.12.11-2]
nodejs-doc/kali-rolling 20.19.5+dfsg+~cs20.19.24-1 all [upgradable from: 20.19.2+dfsg-1]
nodejs/kali-rolling 20.19.5+dfsg+~cs20.19.24-1 arm64 [upgradable from: 20.19.2+dfsg-1]
ocl-icd-libopencl1/kali-rolling 2.3.4-1 arm64 [upgradable from: 2.3.3-1]
offsec-awae-python2/kali-rolling 2025.4.0 arm64 [upgradable from: 2025.3.0]
onboard-common/kali-rolling 1.4.1-10.1 all [upgradable from: 1.4.1-10]
onboard-data/kali-rolling 1.4.1-10.1 all [upgradable from: 1.4.1-10]
onboard/kali-rolling 1.4.1-10.1 arm64 [upgradable from: 1.4.1-10]
openconnect/kali-rolling 9.12-3.1 arm64 [upgradable from: 9.12-3+b1]
openjdk-21-jre-headless/kali-rolling 21.0.9+10-1 arm64 [upgradable from: 21.0.8+9-1]
openjdk-21-jre/kali-rolling 21.0.9+10-1 arm64 [upgradable from: 21.0.8+9-1]
opensc-pkcs11/kali-rolling 0.26.1-3 arm64 [upgradable from: 0.26.1-2]
opensc/kali-rolling 0.26.1-3 arm64 [upgradable from: 0.26.1-2]
openssh-client-gssapi/kali-rolling 1:10.2p1-2 all [upgradable from: 1:10.0p1-8]
openssh-client/kali-rolling 1:10.2p1-2 arm64 [upgradable from: 1:10.0p1-8]
openssh-server/kali-rolling 1:10.2p1-2 arm64 [upgradable from: 1:10.0p1-8]
openssh-sftp-server/kali-rolling 1:10.2p1-2 arm64 [upgradable from: 1:10.0p1-8]
openssl-provider-legacy/kali-rolling 3.5.4-1 arm64 [upgradable from: 3.5.2-1]
openssl/kali-rolling 3.5.4-1 arm64 [upgradable from: 3.5.2-1]
openvas-scanner/kali-rolling 23.30.1-1+b1 arm64 [upgradable from: 23.23.1-1]
openvpn/kali-rolling 2.7.0~rc2-2 arm64 [upgradable from: 2.6.14-1]
orca/kali-rolling 49.4-1 all [upgradable from: 48.1-2]
ospd-openvas/kali-rolling 22.9.0-2 all [upgradable from: 22.9.0-1]
p11-kit-modules/kali-rolling 0.25.9-2 arm64 [upgradable from: 0.25.5-3]
p11-kit/kali-rolling 0.25.9-2 arm64 [upgradable from: 0.25.5-3]
parole/kali-rolling 4.20.0-1 arm64 [upgradable from: 4.18.2-1]
parted/kali-rolling 3.6-6 arm64 [upgradable from: 3.6-5]
passwd/kali-rolling 1:4.18.0-2 arm64 [upgradable from: 1:4.17.4-2]
pci.ids/kali-rolling 0.0~2025.11.04-1 all [upgradable from: 0.0~2025.07.11-1]
pcscd/kali-rolling 2.4.0-2 arm64 [upgradable from: 2.3.3-1]
pdf-parser/kali-rolling 0.7.13-0kali1 all [upgradable from: 0.7.12-0kali1]
peass/kali-rolling 20251115.0322d43c-0kali1 all [upgradable from: 20250801.03e73bf3-0kali1]
pipewire-bin/kali-rolling 1.4.9-1 arm64 [upgradable from: 1.4.7-3+b1]
pipewire-pulse/kali-rolling 1.4.9-1 arm64 [upgradable from: 1.4.7-3+b1]
pipewire/kali-rolling 1.4.9-1 arm64 [upgradable from: 1.4.7-3+b1]
pipx/kali-rolling 1.8.0-1 all [upgradable from: 1.7.1-2]
pocl-opencl-icd/kali-rolling 6.0-7 arm64 [upgradable from: 6.0-6]
polenum/kali-rolling 1.7-1 all [upgradable from: 1.6.1-2]
postgresql-client-common/kali-rolling 286 all [upgradable from: 264]
postgresql-common/kali-rolling 286 all [upgradable from: 264]
postgresql/kali-rolling 18+286 all [upgradable from: 17+264]
powershell-empire/kali-rolling 6.2.1-0kali2 all [upgradable from: 6.1.2-0kali2]
ppp/kali-rolling 2.5.2-1+1.1 arm64 [upgradable from: 2.5.2-1+1]
proj-bin/kali-rolling 9.7.0-1 arm64 [upgradable from: 9.6.2-1]
proj-data/kali-rolling 9.7.0-1 all [upgradable from: 9.6.2-1]
ptunnel/kali-rolling 0.72-4 arm64 [upgradable from: 0.72-3+b3]
publicsuffix/kali-rolling 20251016.1743-0.1 all [upgradable from: 20250820.0948-0.1]
pv/kali-rolling 1.10.1-1 arm64 [upgradable from: 1.9.31-1]
pyinstaller-hooks-contrib/kali-rolling 2025.9-2~kali1 all [upgradable from: 2025.8-2~kali1]
pyinstaller/kali-rolling 6.16.0+ds-1 all [upgradable from: 6.15.0+ds-1]
pyqt5-dev-tools/kali-rolling 5.15.11+dfsg-3 arm64 [upgradable from: 5.15.11+dfsg-2]
pyqt6-dev-tools/kali-rolling 6.10.0-1 all [upgradable from: 6.9.0-2]
python-matplotlib-data/kali-rolling 3.10.7+dfsg1-1 all [upgradable from: 3.10.1+dfsg1-4]
python-tables-data/kali-rolling 3.10.2-3 all [upgradable from: 3.10.2-2]
python3-aesedb/kali-rolling 0.1.4-0kali1 all [upgradable from: 0.1.3+git20230221.9b7c468-0kali1]
python3-aiodns/kali-rolling 3.5.0-1 all [upgradable from: 3.2.0-2]
python3-aiofiles/kali-rolling 25.1.0-1 all [upgradable from: 24.1.0-2]
python3-aiohappyeyeballs/kali-rolling 2.6.1-2 all [upgradable from: 2.6.1-1]
python3-aiohttp/kali-rolling 3.13.1-1 arm64 [upgradable from: 3.11.16-1]
python3-alembic/kali-rolling 1.16.4-2 all [upgradable from: 1.13.2-4]
python3-altgraph/kali-rolling 0.17.4+ds-4 all [upgradable from: 0.17.4+ds-3]
python3-amqp/kali-rolling 5.3.1-3 all [upgradable from: 5.3.1-2]
python3-anyio/kali-rolling 4.11.0-3 all [upgradable from: 4.8.0-3]
python3-apispec/kali-rolling 6.8.4-1 all [upgradable from: 6.8.2-1]
python3-argcomplete/kali-rolling 3.6.3-1 all [upgradable from: 3.6.2-1]
python3-asgiref/kali-rolling 3.9.1-2 all [upgradable from: 3.8.1-1]
python3-attr/kali-rolling 25.4.0-1 all [upgradable from: 25.3.0-1]
python3-autobahn/kali-rolling 24.4.2+dfsg1-2 all [upgradable from: 23.1.2+dfsg1-2]
python3-bcrypt/kali-rolling 4.3.0-2 arm64 [upgradable from: 4.2.0-2.1+b1]
python3-billiard/kali-rolling 4.2.2-1 all [upgradable from: 4.2.1-3]
python3-bitstruct/kali-rolling 8.21.0-1 arm64 [upgradable from: 8.20.0-2]
python3-brlapi/kali-rolling 6.8-4 arm64 [upgradable from: 6.8-2]
python3-bs4/kali-rolling 4.14.2-1 all [upgradable from: 4.13.4-4]
python3-celery/kali-rolling 5.5.3-3 all [upgradable from: 5.5.3-1]
python3-censys/kali-rolling 2.2.18-2 all [upgradable from: 2.2.18-1]
python3-certifi/kali-rolling 2025.11.12+ds-1 all [upgradable from: 2025.1.31+ds-1]
python3-cffi-backend/kali-rolling 2.0.0-2 arm64 [upgradable from: 2.0.0~b1-1]
python3-cffi/kali-rolling 2.0.0-2 all [upgradable from: 2.0.0~b1-1]
python3-croniter/kali-rolling 6.0.0-2 all [upgradable from: 2.0.7-3]
python3-cryptography/kali-rolling 45.0.7-1 arm64 [upgradable from: 43.0.0-3]
python3-cups/kali-rolling 2.0.4-3 arm64 [upgradable from: 2.0.4-2+b2]
python3-deprecated/kali-rolling 1.3.1-1 all [upgradable from: 1.2.18-1]
python3-dev/kali-rolling 3.13.7-1 arm64 [upgradable from: 3.13.5-1]
python3-django/kali-rolling 3:4.2.26-1 all [upgradable from: 3:4.2.23-1]
python3-docx/kali-rolling 1.2.0+dfsg-1 all [upgradable from: 1.1.2+dfsg-1]
python3-elastic-transport/kali-rolling 9.2.0-1 all [upgradable from: 8.17.1-2]
